,Unnamed: 0,X1,N_REMESSA,REGIAO,UF-MINICIPIO,AREA_ha,R$ ADICIONAL,R$ SINISTRO,R$_RISCO,N_SICOR,N_SICOR_VARIEDADE,TP_CULTURA,ZARC,CESTA_PROD,MESINI_PLANTIO,ANOINI_PLANTIO,MESFIM_PLANTIO,ANOFIM_PLANTIO,MESINI_COLHEITA,ANOINI_COLHEITA,MESFIM_COLHEITA,ANOFIM_COLHEITA,N_EVENTO,MESINI_EVENTO,ANOINI_EVENTO,MESFIM_EVENTO,ANOFIM_EVENTO,MESCOP,ANOCOP,Z,Latitude,Longitude
922,923,1621,PROAGRO_MAIS,SUL,MAMPITUBA,8.0,258.62,341.69,25861.68,ARROZ,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Irrigadas,11,2014,11,2014,4,2015,4,2015,CHUVA EXCESSIVA,2,2015,2,2015,2,2015,0.0132122120450025,-29.21,-49.93
923,924,71,PROAGRO_MAIS,SUL,MARAU,22.0,605.22,35178.35,30261.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,6,2014,11,2014,11,2014,1.1624979346353401,-28.44,-52.2
924,925,146,PROAGRO_MAIS,SUL,MARAU,16.0,876.0,25387.04,43800.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,12,2014,3,2015,5,2015,SECA,2,2015,4,2015,4,2015,0.5796127853881279,-28.44,-52.2
925,926,502,PROAGRO_MAIS,SUL,MARAU,10.0,275.1,10620.55,13755.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,11,2014,11,2014,CHUVA EXCESSIVA,7,2014,10,2014,11,2014,0.7721228644129409,-28.44,-52.2
926,927,503,PROAGRO_MAIS,SUL,MARAU,10.0,626.54,10619.41,31327.2,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,11,2014,4,2015,4,2015,SECA,1,2015,2,2015,4,2015,0.33898369468066103,-28.44,-52.2
927,928,606,PROAGRO_MAIS,SUL,MARAU,8.0,220.08,8714.43,11004.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.791932933478735,-28.44,-52.2
928,929,654,PROAGRO_MAIS,SUL,MARCELINO RAMOS,7.0,338.41,8098.2,16920.28,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,2,2015,2,2015,VENTO FORTE,1,2015,1,2015,1,2015,0.478609101031425,-27.46,-51.9
929,930,917,PROAGRO_MAIS,SUL,MARCELINO RAMOS,6.2,280.24,5179.27,14012.31,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,2,2015,3,2015,VENTO FORTE,2,2015,2,2015,2,2015,0.36962285304849796,-27.46,-51.9
930,931,1596,PROAGRO_MAIS,SUL,MARCELINO RAMOS,6.0,262.79,355.13,13139.81,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,4,2015,4,2015,VENTO FORTE,4,2015,4,2015,4,2015,0.027027027027027,-27.46,-51.9
931,932,1675,PROAGRO_MAIS,SUL,MARCELINO RAMOS,3.0,127.22,125.0,6360.99,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,4,2015,4,2015,CHUVA EXCESSIVA,12,2014,1,2015,3,2015,0.0196510291636994,-27.46,-51.9
932,933,1175,PROAGRO_MAIS,SUL,MARQUES DE SOUZA,4.0,223.6,3517.47,11180.07,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,2,2015,CHUVA EXCESSIVA,2,2015,2,2015,2,2015,0.31461967590542794,-29.32,-52.09
933,934,154,PROAGRO_MAIS,SUL,MATO CASTELHANO,17.0,557.36,24058.48,27867.8,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,11,2014,0.8633074731410441,-28.27,-52.19
934,935,485,PROAGRO_MAIS,SUL,MATO QUEIMADO,14.0,510.74,10885.84,25537.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.426277166464346,-28.17,-52.03
935,936,575,PROAGRO_MAIS,SUL,MATO QUEIMADO,7.0,280.0,9115.73,13999.94,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,12,2014,1,2015,SECA,11,2014,11,2014,12,2014,0.6511263619701229,-28.17,-52.03
936,937,662,PROAGRO_MAIS,SUL,MATO QUEIMADO,6.0,262.0,7984.44,13100.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,SECA,11,2014,11,2014,12,2014,0.6094992366412211,-28.17,-52.03
937,938,1024,PROAGRO_MAIS,SUL,MATO QUEIMADO,6.0,208.32,4363.34,10415.83,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,1,2015,SECA,11,2014,11,2014,1,2015,0.41891428719554796,-28.17,-52.03
938,939,336,PROAGRO_MAIS,SUL,MAXIMILIANO DE ALMEIDA,15.0,422.13,15383.25,21106.45,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,9,2014,10,2014,11,2014,0.728841183619225,-27.63,-51.8
939,940,1181,PROAGRO_MAIS,SUL,MAXIMILIANO DE ALMEIDA,3.0,121.67,3490.23,6083.46,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,CHUVA EXCESSIVA,2,2015,3,2015,5,2015,0.573724492311941,-27.63,-51.8
940,941,1494,PROAGRO_MAIS,SUL,MIRAGUAI,4.0,120.96,1390.15,6048.27,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,1,2015,1,2015,6,2015,6,2015,SECA,3,2015,3,2015,5,2015,0.22984258308574199,-27.49,-53.68
941,942,1516,PROAGRO_MAIS,SUL,MIRAGUAI,4.0,122.23,1188.87,6111.54,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,12,2014,12,2014,2,2015,0.19452871125771898,-27.49,-53.68
942,943,582,PROAGRO_MAIS,SUL,MONTAURI,10.0,275.1,9018.33,13755.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,8,2014,12,2014,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.655640130861505,-28.65,-52.07
943,944,184,PROAGRO_MAIS,SUL,MORMACO,18.0,473.92,22086.17,23696.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,8,2014,12,2014,CHUVA EXCESSIVA,6,2014,10,2014,10,2014,0.932063217420662,-28.69,-52.69
944,945,1542,PROAGRO_MAIS,SUL,MORMACO,15.0,470.25,762.83,23512.5,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,8,2014,12,2014,CHUVA EXCESSIVA,6,2014,10,2014,10,2014,0.0324435938330675,-28.69,-52.69
945,946,983,PROAGRO_MAIS,SUL,MORRO REDONDO,4.76,138.94,4615.51,6947.22,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,1,2015,3,2015,5,2015,0.664367905435556,-31.58,-52.63
946,947,1076,PROAGRO_MAIS,SUL,MORRO REDONDO,4.0,94.61,4097.53,4730.7,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,5,2015,5,2015,SECA,1,2015,2,2015,3,2015,0.8661572283171619,-31.58,-52.63
947,948,639,PROAGRO_MAIS,SUL,NAO-ME-TOQUE,4.0,216.6,8203.87,10830.21,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,11,2014,12,2014,0.757498700394544,-28.45,-52.82
948,949,804,PROAGRO_MAIS,SUL,NAO-ME-TOQUE,3.0,189.54,6224.01,9476.48,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,11,2014,2,2015,0.656785008779631,-28.45,-52.82
949,950,883,PROAGRO_MAIS,SUL,NAO-ME-TOQUE,10.0,493.15,5514.0,24657.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,2,2015,0.22362364392172798,-28.45,-52.82
950,951,180,PROAGRO_MAIS,SUL,NOVA ALVORADA,27.0,640.0,22230.23,32000.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),7,2014,7,2014,11,2014,12,2014,CHUVA EXCESSIVA,7,2014,11,2014,11,2014,0.6946946875,-28.67,-52.16
951,952,471,PROAGRO_MAIS,SUL,NOVA ALVORADA,10.0,367.97,11273.78,18398.46,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,11,2014,11,2014,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.612756719855901,-28.67,-52.16
952,953,940,PROAGRO_MAIS,SUL,NOVA ARACA,6.0,273.87,4984.5,13693.68,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,3,2015,4,2015,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.36400003505266704,-28.65,-51.74
953,954,1566,PROAGRO_MAIS,SUL,NOVA ARACA,18.0,960.0,430.0,48000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,12,2014,6,2015,CHUVA EXCESSIVA,10,2014,10,2014,10,2014,0.00895833333333333,-28.65,-51.74
954,955,851,PROAGRO_MAIS,SUL,NOVA BASSANO,6.5,277.43,5763.14,13871.52,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,2,2015,4,2015,4,2015,0.41546564471665703,-28.72,-51.7
955,956,1377,PROAGRO_MAIS,SUL,NOVA BASSANO,1.5,77.97,2258.8,3898.8,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,2,2015,4,2015,4,2015,0.579357751102903,-28.72,-51.7
956,957,1460,PROAGRO_MAIS,SUL,NOVA BASSANO,2.0,113.3,1711.94,5665.07,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,2,2015,4,2015,4,2015,0.30219220592155105,-28.72,-51.7
957,958,700,PROAGRO_MAIS,SUL,NOVA BRESCIA,3.0,162.45,7487.72,8122.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,11,2014,5,2015,CHUVA EXCESSIVA,10,2014,10,2014,11,2014,0.921860533832365,-29.21,-52.02
958,959,774,PROAGRO_MAIS,SUL,NOVA PRATA,5.0,259.93,6597.77,12996.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,11,2014,11,2014,5,2015,5,2015,SECA,2,2015,4,2015,4,2015,0.507676977531548,-28.78,-51.61
959,960,51,PROAGRO_MAIS,SUL,NOVA RAMADA,32.49,904.2,38841.55,45209.86,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,7,2014,10,2014,11,2014,CHUVA EXCESSIVA,9,2014,9,2014,10,2014,0.859138913502497,-28.06,-53.69
960,961,59,PROAGRO_MAIS,SUL,NOVA RAMADA,34.2,1422.57,37463.92,71128.38,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.526708467140683,-28.06,-53.69
961,962,124,PROAGRO_MAIS,SUL,NOVA RAMADA,15.0,840.0,27640.44,42000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,1,2015,1,2015,SECA,11,2014,12,2014,1,2015,0.658105714285714,-28.06,-53.69
962,963,273,PROAGRO_MAIS,SUL,NOVA RAMADA,18.0,626.88,17939.01,31344.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,10,2014,3,2015,4,2015,SECA,12,2014,12,2014,1,2015,0.572326761102603,-28.06,-53.69
963,964,292,PROAGRO_MAIS,SUL,NOVA RAMADA,12.0,648.0,17041.95,32400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,10,2014,4,2015,SECA,10,2014,12,2014,12,2014,0.525986111111111,-28.06,-53.69
964,965,390,PROAGRO_MAIS,SUL,NOVA RAMADA,8.5,408.59,13442.1,20429.57,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.657972732661529,-28.06,-53.69
965,966,407,PROAGRO_MAIS,SUL,NOVA RAMADA,6.0,293.02,12909.39,14651.28,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,10,2014,4,2015,SECA,11,2014,12,2014,1,2015,0.881110046357724,-28.06,-53.69
966,967,437,PROAGRO_MAIS,SUL,NOVA RAMADA,12.0,548.0,12152.76,27400.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,10,2014,4,2015,SECA,11,2014,11,2014,12,2014,0.44353138686131394,-28.06,-53.69
967,968,452,PROAGRO_MAIS,SUL,NOVA RAMADA,6.0,279.07,11748.34,13953.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.841957631005619,-28.06,-53.69
968,969,522,PROAGRO_MAIS,SUL,NOVA RAMADA,25.0,1065.9,10089.75,53295.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,1,2015,1,2015,0.18931888544891604,-28.06,-53.69
969,970,528,PROAGRO_MAIS,SUL,NOVA RAMADA,11.0,398.52,9855.97,19925.61,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,2,2015,0.494638307183569,-28.06,-53.69
970,971,589,PROAGRO_MAIS,SUL,NOVA RAMADA,5.0,228.89,8931.98,11444.33,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.7804720765654258,-28.06,-53.69
971,972,656,PROAGRO_MAIS,SUL,NOVA RAMADA,6.0,246.85,8063.98,12342.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.6533453243238859,-28.06,-53.69
972,973,670,PROAGRO_MAIS,SUL,NOVA RAMADA,10.0,465.12,7910.79,23256.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,1,2015,0.34016124871000997,-28.06,-53.69
973,974,687,PROAGRO_MAIS,SUL,NOVA RAMADA,9.0,418.61,7675.03,20930.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,10,2014,4,2015,SECA,11,2014,12,2014,1,2015,0.36669294423422394,-28.06,-53.69
974,975,710,PROAGRO_MAIS,SUL,NOVA RAMADA,6.0,279.07,7373.41,13953.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,1,2015,1,2015,0.5284234892787519,-28.06,-53.69
975,976,729,PROAGRO_MAIS,SUL,NOVA RAMADA,7.0,379.85,7090.25,18992.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,10,2014,4,2015,SECA,11,2014,1,2015,1,2015,0.37332038078389296,-28.06,-53.69
976,977,786,PROAGRO_MAIS,SUL,NOVA RAMADA,7.0,298.45,6419.08,14922.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.43015828340905704,-28.06,-53.69
977,978,823,PROAGRO_MAIS,SUL,NOVA RAMADA,11.0,235.74,6036.76,11786.94,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),6,2014,6,2014,10,2014,11,2014,CHUVA EXCESSIVA,8,2014,9,2014,10,2014,0.512156675099729,-28.06,-53.69
978,979,867,PROAGRO_MAIS,SUL,NOVA RAMADA,3.5,162.79,5604.54,8139.6,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.688552263010467,-28.06,-53.69
979,980,909,PROAGRO_MAIS,SUL,NOVA RAMADA,19.0,687.25,5265.74,34362.28,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,1,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.153241868700214,-28.06,-53.69
980,981,934,PROAGRO_MAIS,SUL,NOVA RAMADA,3.5,149.22,5010.77,7461.3,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.671567957326471,-28.06,-53.69
981,982,1020,PROAGRO_MAIS,SUL,NOVA RAMADA,3.0,127.91,4394.17,6395.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,12,2014,0.6870829033367729,-28.06,-53.69
982,983,1100,PROAGRO_MAIS,SUL,NOVA RAMADA,5.0,213.18,3941.96,10659.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.369824561403509,-28.06,-53.69
983,984,1104,PROAGRO_MAIS,SUL,NOVA RAMADA,5.0,205.71,3910.1,10285.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,12,2014,1,2015,0.380156531038841,-28.06,-53.69
984,985,1121,PROAGRO_MAIS,SUL,NOVA RAMADA,2.0,122.74,3832.5,6137.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,SECA,11,2014,2,2015,2,2015,0.624490793547336,-28.06,-53.69
985,986,1141,PROAGRO_MAIS,SUL,NOVA RAMADA,8.0,288.63,3758.79,14431.29,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.260461123018109,-28.06,-53.69
986,987,1145,PROAGRO_MAIS,SUL,NOVA RAMADA,3.0,108.24,3701.06,5411.73,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,3,2015,SECA,11,2014,12,2014,1,2015,0.6838959075933211,-28.06,-53.69
987,988,1165,PROAGRO_MAIS,SUL,NOVA RAMADA,7.0,253.6,3569.13,12679.93,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.28147868324194203,-28.06,-53.69
988,989,1166,PROAGRO_MAIS,SUL,NOVA RAMADA,3.0,113.99,3565.31,5699.43,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.625555538009941,-28.06,-53.69
989,990,1174,PROAGRO_MAIS,SUL,NOVA RAMADA,4.0,204.0,3522.34,10200.24,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,8,2014,8,2014,10,2014,4,2015,SECA,11,2014,1,2015,1,2015,0.345319325819785,-28.06,-53.69
990,991,1261,PROAGRO_MAIS,SUL,NOVA RAMADA,3.0,108.69,3039.23,5434.25,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.559273128766619,-28.06,-53.69
991,992,1264,PROAGRO_MAIS,SUL,NOVA RAMADA,3.45,124.99,3027.0,6249.39,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,1,2015,0.484367274245966,-28.06,-53.69
992,993,1308,PROAGRO_MAIS,SUL,NOVA RAMADA,5.0,180.39,2708.09,9019.56,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,11,2014,12,2014,12,2014,0.30024635348065803,-28.06,-53.69
993,994,1331,PROAGRO_MAIS,SUL,NOVA RAMADA,3.0,121.12,2575.22,6055.8,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,12,2014,12,2014,12,2014,4,2015,SECA,2,2015,3,2015,3,2015,0.425248522078008,-28.06,-53.69
994,995,1378,PROAGRO_MAIS,SUL,NOVA RAMADA,4.0,115.21,2248.9,5760.48,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.39040149431991794,-28.06,-53.69
995,996,1401,PROAGRO_MAIS,SUL,NOVA RAMADA,3.0,108.69,2139.02,5434.25,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,2,2015,4,2015,SECA,11,2014,12,2014,12,2014,0.39361825458895,-28.06,-53.69
996,997,1406,PROAGRO_MAIS,SUL,NOVA RAMADA,10.0,288.02,2072.85,14401.2,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,1,2015,SECA,10,2014,12,2014,12,2014,0.143935922006499,-28.06,-53.69
997,998,1444,PROAGRO_MAIS,SUL,NOVA RAMADA,2.5,103.03,1821.77,5151.5,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,2,2015,4,2015,SECA,11,2014,1,2015,1,2015,0.35363874599631195,-28.06,-53.69
998,999,1465,PROAGRO_MAIS,SUL,NOVA RAMADA,8.0,341.09,1653.72,17054.4,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,11,2014,2,2015,4,2015,SECA,11,2014,1,2015,1,2015,0.09696735153391499,-28.06,-53.69
999,1000,1477,PROAGRO_MAIS,SUL,NOVA RAMADA,2.0,75.72,1566.09,3786.03,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,1,2015,2,2015,SECA,11,2014,12,2014,1,2015,0.41364965412318394,-28.06,-53.69
1000,1001,1482,PROAGRO_MAIS,SUL,NOVA RAMADA,2.0,72.15,1538.78,3607.82,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,10,2014,10,2014,3,2015,3,2015,SECA,12,2014,12,2014,1,2015,0.42651240915566707,-28.06,-53.69
1001,1002,1,PROAGRO_MAIS,SUL,NOVO BARREIRO,30.0,1280.0,81414.54,64000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,CHUVA EXCESSIVA,12,2014,2,2015,2,2015,1.2721021875,-27.9,-53.1
1002,1003,5,PROAGRO_MAIS,SUL,NOVO BARREIRO,39.0,1700.0,70654.9,85000.0,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,CHUVA EXCESSIVA,1,2015,1,2015,1,2015,0.8312341176470591,-27.9,-53.1
1003,1004,6,PROAGRO_MAIS,SUL,NOVO BARREIRO,64.0,1536.0,69605.31,76800.0,TRIGO,N?O SE APLICA,DEMAIS CULTURAS,ZARC,Safra de Inverno (3? Safra),4,2014,7,2014,11,2014,12,2014,CHUVA EXCESSIVA,9,2014,10,2014,10,2014,0.906319140625,-27.9,-53.1
1004,1005,33,PROAGRO_MAIS,SUL,NOVO BARREIRO,23.0,1060.96,44195.24,53048.16,MILHO,VERDE,OLERICULTURA,ZARC,Irrigadas,9,2014,9,2014,10,2014,4,2015,CHUVA EXCESSIVA,1,2015,1,2015,1,2015,0.8331154181407991,-27.9,-53.1
